C/A,UNIT,SCP,STATION, LINENAME, DIVISION, DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/29/2017,17:00:00,REGULAR,0000279032,0000087576                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/29/2017,21:00:00,REGULAR,0000279225,0000087614                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,01:00:00,REGULAR,0000279275,0000087624                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,05:00:00,REGULAR,0000279275,0000087626                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,09:00:00,REGULAR,0000279378,0000087748                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,13:00:00,REGULAR,0000279530,0000087797                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,17:00:00,REGULAR,0000279761,0000087844                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/30/2017,21:00:00,REGULAR,0000280253,0000087902                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,01:00:00,REGULAR,0000280287,0000087913                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,05:00:00,REGULAR,0000280288,0000087913                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,09:00:00,REGULAR,0000280398,0000088017                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,13:00:00,REGULAR,0000280556,0000088100                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,17:00:00,REGULAR,0000280785,0000088143                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,05/31/2017,21:00:00,REGULAR,0000281205,0000088198                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,01:00:00,REGULAR,0000281254,0000088205                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,05:00:00,REGULAR,0000281256,0000088208                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,09:00:00,REGULAR,0000281384,0000088307                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,13:00:00,REGULAR,0000281563,0000088377                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,17:00:00,REGULAR,0000281798,0000088422                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/01/2017,21:00:00,REGULAR,0000282242,0000088500                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,01:00:00,REGULAR,0000282310,0000088515                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,05:00:00,REGULAR,0000282311,0000088516                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,09:00:00,REGULAR,0000282424,0000088595                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,13:00:00,REGULAR,0000282591,0000088669                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,17:00:00,REGULAR,0000282871,0000088711                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,06/02/2017,21:00:00,REGULAR,0000283260,0000088757                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,01:00:00,REGULAR,0000302284,0000115009                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,05:00:00,REGULAR,0000302286,0000115013                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,09:00:00,REGULAR,0000302324,0000115022                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,13:00:00,REGULAR,0000302513,0000115046                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,17:00:00,REGULAR,0000302868,0000115092                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/27/2017,21:00:00,REGULAR,0000303145,0000115126                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,01:00:00,REGULAR,0000303263,0000115158                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,05:00:00,REGULAR,0000303267,0000115158                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,09:00:00,REGULAR,0000303289,0000115162                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,13:00:00,REGULAR,0000303431,0000115187                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,17:00:00,REGULAR,0000303745,0000115234                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/28/2017,21:00:00,REGULAR,0000304040,0000115289                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,01:00:00,REGULAR,0000304144,0000115302                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,05:00:00,REGULAR,0000304146,0000115306                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,09:00:00,REGULAR,0000304166,0000115318                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,13:00:00,REGULAR,0000304306,0000115368                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,17:00:00,REGULAR,0000304562,0000115413                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/29/2017,21:00:00,REGULAR,0000304779,0000115449                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,01:00:00,REGULAR,0000304842,0000115455                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,05:00:00,REGULAR,0000304842,0000115456                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,09:00:00,REGULAR,0000304952,0000115609                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,13:00:00,REGULAR,0000305110,0000115685                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,17:00:00,REGULAR,0000305372,0000115733                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/30/2017,21:00:00,REGULAR,0000305856,0000115803                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,01:00:00,REGULAR,0000305896,0000115814                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,05:00:00,REGULAR,0000305900,0000115819                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,09:00:00,REGULAR,0000305996,0000115977                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,13:00:00,REGULAR,0000306175,0000116067                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,17:00:00,REGULAR,0000306429,0000116123                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,05/31/2017,21:00:00,REGULAR,0000306844,0000116207                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,01:00:00,REGULAR,0000306907,0000116217                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,05:00:00,REGULAR,0000306911,0000116222                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,09:00:00,REGULAR,0000307012,0000116372                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,13:00:00,REGULAR,0000307217,0000116476                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,17:00:00,REGULAR,0000307498,0000116525                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/01/2017,21:00:00,REGULAR,0000307950,0000116585                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,01:00:00,REGULAR,0000308030,0000116596                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,05:00:00,REGULAR,0000308033,0000116596                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,09:00:00,REGULAR,0000308125,0000116719                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,13:00:00,REGULAR,0000308288,0000116806                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,17:00:00,REGULAR,0000308638,0000116862                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,06/02/2017,21:00:00,REGULAR,0000309013,0000116910                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,01:00:00,REGULAR,0000359101,0000218497                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,05:00:00,REGULAR,0000359107,0000218504                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,09:00:00,REGULAR,0000359162,0000218540                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,13:00:00,REGULAR,0000359381,0000218589                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,17:00:00,REGULAR,0000359786,0000218664                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/27/2017,21:00:00,REGULAR,0000360066,0000218721                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,01:00:00,REGULAR,0000360192,0000218742                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,05:00:00,REGULAR,0000360202,0000218743                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,09:00:00,REGULAR,0000360232,0000218759                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,13:00:00,REGULAR,0000360389,0000218809                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,17:00:00,REGULAR,0000360718,0000218876                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/28/2017,21:00:00,REGULAR,0000361095,0000218917                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,01:00:00,REGULAR,0000361192,0000218948                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,05:00:00,REGULAR,0000361201,0000218951                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,09:00:00,REGULAR,0000361236,0000218977                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,13:00:00,REGULAR,0000361428,0000219038                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,17:00:00,REGULAR,0000361717,0000219088                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/29/2017,21:00:00,REGULAR,0000361959,0000219143                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,01:00:00,REGULAR,0000362035,0000219158                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,05:00:00,REGULAR,0000362038,0000219164                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,09:00:00,REGULAR,0000362161,0000219450                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,13:00:00,REGULAR,0000362347,0000219590                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,17:00:00,REGULAR,0000362625,0000219691                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/30/2017,21:00:00,REGULAR,0000363128,0000219791                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,01:00:00,REGULAR,0000363181,0000219817                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,05:00:00,REGULAR,0000363185,0000219828                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,09:00:00,REGULAR,0000363301,0000220136                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,13:00:00,REGULAR,0000363508,0000220274                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,17:00:00,REGULAR,0000363821,0000220334                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,05/31/2017,21:00:00,REGULAR,0000364266,0000220416                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,01:00:00,REGULAR,0000364313,0000220441                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,05:00:00,REGULAR,0000364320,0000220450                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,09:00:00,REGULAR,0000364440,0000220705                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,13:00:00,REGULAR,0000364659,0000220857                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,17:00:00,REGULAR,0000364959,0000220948                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/01/2017,21:00:00,REGULAR,0000365433,0000221027                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,01:00:00,REGULAR,0000365503,0000221050                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,05:00:00,REGULAR,0000365508,0000221058                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,09:00:00,REGULAR,0000365620,0000221317                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,13:00:00,REGULAR,0000365837,0000221458                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,17:00:00,REGULAR,0000366194,0000221558                                         
A049,R088,02-03-03,CORTLANDT ST,RNW,BMT,06/02/2017,21:00:00,REGULAR,0000366613,0000221678                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,01:00:00,REGULAR,1058667681,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,05:00:00,REGULAR,1058667681,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,09:00:00,REGULAR,1058667681,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,13:00:00,REGULAR,1058667681,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,17:00:00,REGULAR,1058667680,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/27/2017,21:00:00,REGULAR,1058667680,0022872086                                         
A049,R088,02-05-00,CORTLANDT ST,RNW,BMT,05/28/2017,01:00:00,REGULAR,1058667680,0022872086                                         
